,_c0,Borough,startStationName,latitude,longitude,prediction,concat
986,1354,Manhattan,W 63 St & Broadway,40.773,-73.982614,0,Manhattan0
987,1363,Manhattan,Liberty St & Nassau St,40.708589,-74.009354,3,Manhattan3
988,1366,Manhattan,Broadway & W 38 St,40.75299641,-73.987216,0,Manhattan0
989,1367,Manhattan,E 123 St & Lexington Ave,40.8029263,-73.9379,2,Manhattan2
990,1368,Manhattan,Canal St & Rutgers St,40.714275,-73.9899,3,Manhattan3
991,1370,Manhattan,Dyckman St & Staff St,40.868846,-73.931537,1,Manhattan1
992,1372,Manhattan,Greenwich Ave & 8 Ave,40.74,-74.002637,3,Manhattan3
993,1373,Manhattan,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2,Manhattan2
994,1376,Manhattan,E 39 St & 3 Ave,40.749,-73.97604882,0,Manhattan0
995,1377,Manhattan,W 42 St & 6 Ave,40.755,-73.98455,0,Manhattan0
996,1388,Manhattan,E 84 St & 1 Ave,40.776,-73.95,2,Manhattan2
997,1389,Manhattan,Broadway & E 22 St,40.7403432,-73.989551,3,Manhattan3
998,1391,Manhattan,Broadway & W 25 St,40.742869,-73.989186,3,Manhattan3
999,1393,Manhattan,Columbia St & Rivington St,40.7174,-73.980165,3,Manhattan3
1000,1394,Manhattan,W 167 St & St. Nicholas Ave,40.840124,-73.93949,1,Manhattan1
1001,1395,Manhattan,St Nicholas Ave & W 150 St,40.827212,-73.942722,1,Manhattan1
1002,1396,Manhattan,Pleasant Ave & E 120 St,40.7974772,-73.931184,2,Manhattan2
1003,1398,Manhattan,Convent Ave & W 135 St,40.818215,-73.950988,2,Manhattan2
1004,1409,Manhattan,Washington Pl & Broadway,40.72903917,-73.994046,3,Manhattan3
1005,1411,Manhattan,E 11 St & 2 Ave,40.73047309,-73.986723,3,Manhattan3
1006,1414,Manhattan,Broadway & W 192 St,40.857994,-73.932173,1,Manhattan1
1007,1416,Manhattan,W 22 St & 10 Ave,40.74692,-74.004518,3,Manhattan3
1008,1421,Manhattan,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,1,Manhattan1
1009,1425,Manhattan,W 13 St & 7 Ave,40.73781509,-73.999946,3,Manhattan3
1010,1426,Manhattan,W 107 St & Columbus Ave,40.8,-73.962,2,Manhattan2
1011,1428,Manhattan,E 88 St & 1 Ave,40.779,-73.948813,2,Manhattan2
1012,1429,Manhattan,Stanton St & Chrystie St,40.72229346,-73.991475,3,Manhattan3
1013,1431,Manhattan,W 218 St & Broadway,40.87139,-73.914318,1,Manhattan1
1014,1436,Manhattan,W 43 St & 10 Ave,40.761,-73.994618,0,Manhattan0
1015,1437,Manhattan,Lexington Ave & E 120 St,40.801307,-73.939816,2,Manhattan2
1016,1441,Manhattan,E 91 St & 2 Ave,40.782,-73.949655,2,Manhattan2
1017,1442,Manhattan,Water - Whitehall Plaza,40.702551,-74.012723,3,Manhattan3
1018,1444,Manhattan,Broad St & Bridge St,40.704,-74.011677,3,Manhattan3
1019,1448,Manhattan,W 47 St & 6 Ave,40.758397,-73.98255,0,Manhattan0
1020,1454,Manhattan,Clinton St\t& Cherry St,40.711471,-73.986726,3,Manhattan3
1021,1455,Manhattan,Riverside Dr & W 153 St,40.832164,-73.949702,1,Manhattan1
1022,1456,Manhattan,Broadway & Ellwood St,40.862058,-73.929719,1,Manhattan1
1023,1458,Manhattan,Fort Washington Ave & W 173 St,40.84522,-73.940493,1,Manhattan1
1024,1461,Manhattan,E 115 St & Lexington Ave,40.797911,-73.9423,2,Manhattan2
1025,1462,Manhattan,Broadway & W 133 St,40.8190344,-73.956156,2,Manhattan2
1026,1463,Manhattan,E 25 St & 1 Ave,40.738177,-73.977,0,Manhattan0
1027,1466,Manhattan,Roosevelt Island Tramway,40.757284,-73.9536,0,Manhattan0
1028,1467,Manhattan,E 53 St & 3 Ave,40.757632,-73.969305,0,Manhattan0
1029,1469,Manhattan,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,1,Manhattan1
1030,1470,Manhattan,11 Ave & W 27 St,40.752,-74.004,0,Manhattan0
1031,1472,Manhattan,E 11 St & 3 Ave,40.73127,-73.98849,3,Manhattan3
1032,1474,Manhattan,Park Pl & Church St,40.713342,-74.009355,3,Manhattan3
1033,1475,Manhattan,Lenox Ave & W 111 St,40.798786,-73.9523,2,Manhattan2
1034,1477,Manhattan,1 Ave & E 78 St,40.77140426,-73.953,0,Manhattan0
1035,1478,Manhattan,Madison St & Montgomery St,40.713126,-73.984844,3,Manhattan3
1036,1480,Manhattan,5 Ave & E 88 St,40.78307,-73.959,2,Manhattan2
1037,1484,Manhattan,Hudson St & W 13 St,40.740057,-74.005274,3,Manhattan3
1038,1485,Manhattan,E 89 St & York Ave,40.779,-73.946041,2,Manhattan2
1039,1486,Manhattan,8 Ave & W 38 St,40.75461,-73.99177,0,Manhattan0
1040,1487,Manhattan,Cliff St & Fulton St_1,40.70823502,-74.00530063,3,Manhattan3
1041,1489,Manhattan,Central Park North & Adam Clayton Powell Blvd,40.8,-73.955613,2,Manhattan2
1042,1491,Manhattan,Bialystoker Pl & Delancey St,40.71622644,-73.982612,3,Manhattan3
1043,1492,Manhattan,E 51 St & 1 Ave,40.75455731,-73.965929,0,Manhattan0
1044,1496,Manhattan,Duane St & Greenwich St,40.717488,-74.010455,3,Manhattan3
1045,1497,Manhattan,St Nicholas Ave & W 134 St,40.816234,-73.948222,2,Manhattan2
1046,1501,Manhattan,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,2,Manhattan2
1047,1505,Manhattan,Madison St & Clinton St,40.71269042,-73.987763,3,Manhattan3
1048,1506,Manhattan,Central Park West & W 85 St (old),40.78472675,-73.96961715,2,Manhattan2
1049,1516,Manhattan,E 132 St & Madison Ave,40.810224,-73.937195,2,Manhattan2
1050,1518,Manhattan,11 Ave & W 59 St,40.771522,-73.989,0,Manhattan0
1051,1522,Manhattan,Norfolk St & Broome St,40.7172274,-73.98802,3,Manhattan3
1052,1523,Manhattan,E 106 St & 1 Ave,40.789253,-73.939562,2,Manhattan2
1053,1524,Manhattan,W 21 St & 6 Ave,40.743,-73.994155,3,Manhattan3
1054,1525,Manhattan,W 37 St & 10 Ave,40.758,-73.9979,0,Manhattan0
1055,1526,Manhattan,Broadway & W 37 St,40.752,-73.987535,0,Manhattan0
1056,9,Brooklyn,Prospect Pl & Underhill Ave,40.677,-73.965,0,Brooklyn0
1057,12,Brooklyn,63 St & 5 Ave,40.63766,-74.01782,0,Brooklyn0
1058,17,Brooklyn,Stewart Ave & Johnson Ave,40.70869,-73.92587,1,Brooklyn1
1059,18,Brooklyn,Henry St & Atlantic Ave,40.690893,-73.996123,0,Brooklyn0
1060,22,Brooklyn,10 St & 2 Ave,40.671907,-73.993612,0,Brooklyn0
1061,26,Brooklyn,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,0,Brooklyn0
1062,28,Brooklyn,Harrison Pl & Porter Ave,40.707,-73.92851,1,Brooklyn1
1063,29,Brooklyn,Coffey St & Conover St,40.677236,-74.015665,0,Brooklyn0
1064,34,Brooklyn,Douglass St & 3 Ave,40.6802133,-73.984326,0,Brooklyn0
1065,38,Brooklyn,Macon St & Nostrand Ave,40.680983,-73.950047,1,Brooklyn1
1066,40,Brooklyn,67 St & Erik Pl,40.633385,-74.016562,0,Brooklyn0
1067,43,Brooklyn,India St & Manhattan Ave,40.732322,-73.955085,1,Brooklyn1
1068,45,Brooklyn,Melrose St & Broadway,40.697481,-73.935877,1,Brooklyn1
1069,47,Brooklyn,Wilson Ave & Troutman St,40.70166,-73.92754,1,Brooklyn1
1070,49,Brooklyn,Devoe St & Lorimer St,40.713352,-73.949103,1,Brooklyn1
1071,51,Brooklyn,Carroll St & 6 Ave,40.674089,-73.978728,0,Brooklyn0
1072,53,Brooklyn,Central Ave & Himrod St,40.69676,-73.92302,1,Brooklyn1
1073,55,Brooklyn,Dean St & 4 Ave,40.683125,-73.978951,0,Brooklyn0
1074,56,Brooklyn,Linden St & Knickerbocker Ave,40.69714,-73.91566,1,Brooklyn1
1075,62,Brooklyn,6 Ave & 12 St,40.6663181,-73.985461,0,Brooklyn0
1076,63,Brooklyn,Douglass St & 4 Ave,40.679279,-73.98154,0,Brooklyn0
1077,67,Brooklyn,6 Ave & 55 St,40.640831,-74.010996,0,Brooklyn0
1078,68,Brooklyn,Windsor Pl & Howard Pl,40.659491,-73.980139,0,Brooklyn0
1079,71,Brooklyn,Dock 72 Way & Market St,40.701,-73.971,1,Brooklyn1
1080,74,Brooklyn,Tompkins Ave & Hopkins St,40.69957608,-73.947084,1,Brooklyn1
1081,77,Brooklyn,Kingston Ave & Herkimer St,40.678907,-73.941427,1,Brooklyn1
1082,79,Brooklyn,36 St & 3 Ave,40.655716,-74.006664,0,Brooklyn0
1083,81,Brooklyn,Irving Ave & DeKalb Ave,40.7027,-73.92095,1,Brooklyn1
1084,89,Brooklyn,Park Ave & St Edwards St,40.69608941,-73.978034,0,Brooklyn0
1085,93,Brooklyn,Bushwick Ave & Harman St,40.69356,-73.92524,1,Brooklyn1
1086,98,Brooklyn,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,0,Brooklyn0
1087,99,Brooklyn,Congress St & Hicks St,40.689395,-73.999512,0,Brooklyn0
1088,104,Brooklyn,Nostrand Ave & Myrtle Ave,40.69527008,-73.952381,1,Brooklyn1
1089,105,Brooklyn,Carroll St & Smith St,40.680611,-73.994758,0,Brooklyn0
1090,106,Brooklyn,Fulton St & Clermont Ave,40.68415748,-73.969222,0,Brooklyn0
1091,112,Brooklyn,Underhill Ave & Lincoln Pl,40.6740123,-73.967145,0,Brooklyn0
1092,113,Brooklyn,Graham Ave & Grand St,40.711863,-73.944024,1,Brooklyn1
1093,116,Brooklyn,Church Ave & McDonald Ave,40.642809,-73.979239,0,Brooklyn0
1094,117,Brooklyn,Columbia St & Lorraine St,40.674706,-74.007557,0,Brooklyn0
1095,121,Brooklyn,McKibbin St & Bogart St,40.707,-73.933871,1,Brooklyn1
1096,122,Brooklyn,Bridge St & Water St,40.702969,-73.98469,0,Brooklyn0
1097,128,Brooklyn,N 8 St & Driggs Ave,40.71774592,-73.95600096,1,Brooklyn1
1098,134,Brooklyn,53 St & 5 Ave,40.643371,-74.011884,0,Brooklyn0
1099,137,Brooklyn,Albemarle Rd & McDonald Ave,40.645074,-73.979681,0,Brooklyn0
1100,142,Brooklyn,5 St & 6 Ave,40.670484,-73.982089,0,Brooklyn0
1101,145,Brooklyn,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,1,Brooklyn1
1102,150,Brooklyn,Richards St & Delavan St,40.679433,-74.00785,0,Brooklyn0
1103,153,Brooklyn,6 Ave & 60 St,40.638196,-74.013821,0,Brooklyn0
1104,157,Brooklyn,Cadman Plaza E & Red Cross Pl,40.699918,-73.989717,0,Brooklyn0
1105,158,Brooklyn,Driggs Ave & N 9 St,40.719,-73.955201,1,Brooklyn1
1106,162,Brooklyn,Pierrepont St & Monroe Pl,40.695357,-73.99344,0,Brooklyn0
1107,170,Brooklyn,Meserole Ave & Manhattan Ave,40.728,-73.952991,1,Brooklyn1
1108,171,Brooklyn,Bergen St & Vanderbilt Ave,40.68,-73.968,0,Brooklyn0
1109,174,Brooklyn,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342,0,Brooklyn0
1110,175,Brooklyn,1 Pl & Clinton St,40.6809591,-73.999057,0,Brooklyn0
1111,178,Brooklyn,Wilson Ave & Moffat St,40.68906,-73.90506,1,Brooklyn1
1112,181,Brooklyn,Sullivan Pl & Franklin Ave,40.66408,-73.960251,0,Brooklyn0
1113,186,Brooklyn,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,1,Brooklyn1
1114,188,Brooklyn,5 Ave & 67 St,40.635679,-74.020005,0,Brooklyn0
1115,189,Brooklyn,Calyer St & Jewel St,40.731,-73.947,1,Brooklyn1
1116,192,Brooklyn,Carlton Ave & Dean St,40.6809741,-73.971009,0,Brooklyn0
1117,196,Brooklyn,7 Ave & 40 St,40.648169,-74.000057,0,Brooklyn0
1118,200,Brooklyn,64 St & 3 Ave,40.639978,-74.02324,0,Brooklyn0
1119,201,Brooklyn,Broadway & Madison St,40.68822,-73.91966,1,Brooklyn1
1120,204,Brooklyn,Henry St & Remsen St,40.69401,-73.994651,0,Brooklyn0
1121,208,Brooklyn,Eldert St & Bushwick Ave,40.68652,-73.91321,1,Brooklyn1
1122,209,Brooklyn,Rogers Ave & Sterling St,40.663062,-73.953874,0,Brooklyn0
1123,211,Brooklyn,Nassau Ave & Russell St,40.72557,-73.944,1,Brooklyn1
1124,215,Brooklyn,Bushwick Ave & Linden St,40.69146,-73.92146,1,Brooklyn1
1125,217,Brooklyn,Cumberland St & Lafayette Ave,40.68753406,-73.972651,0,Brooklyn0
1126,220,Brooklyn,Eastern Pkwy & Washington Ave,40.6716493,-73.963114,0,Brooklyn0
1127,223,Brooklyn,Union St & Nevins St,40.679098,-73.987654,0,Brooklyn0
1128,224,Brooklyn,Hanson Pl & Ashland Pl,40.685068,-73.977907,0,Brooklyn0
1129,225,Brooklyn,Bergen St & Smith St,40.6867443,-73.990631,0,Brooklyn0
1130,233,Brooklyn,Sigourney St & Columbia St,40.672672,-74.008795,0,Brooklyn0
1131,236,Brooklyn,Suydam St & St. Nicholas Ave,40.70636,-73.91945,1,Brooklyn1
1132,238,Brooklyn,3 Ave & 17 St,40.666168,-73.995549,0,Brooklyn0
1133,239,Brooklyn,5 Ave & 41 St,40.649983,-74.005144,0,Brooklyn0
1134,240,Brooklyn,Sharon St & Olive St,40.715353,-73.93856,1,Brooklyn1
1135,244,Brooklyn,Berry St & N 8 St,40.71901,-73.958525,1,Brooklyn1
1136,246,Brooklyn,Schermerhorn St & Bond St,40.689,-73.984516,0,Brooklyn0
1137,247,Brooklyn,Frost St & Meeker Ave,40.717662,-73.9488,1,Brooklyn1
1138,250,Brooklyn,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,0,Brooklyn0
1139,251,Brooklyn,Stockholm St & Wilson Ave,40.699304,-73.923044,1,Brooklyn1
1140,255,Brooklyn,4 Ave & 9 St,40.670514,-73.988765,0,Brooklyn0
1141,258,Brooklyn,Broadway & Kosciuszko St,40.69329,-73.92852,1,Brooklyn1
1142,259,Brooklyn,Henry St & W 9 St,40.6763744,-74.003249,0,Brooklyn0
1143,260,Brooklyn,Clark St & Henry St,40.698,-73.992,0,Brooklyn0
1144,261,Brooklyn,Chester Ave & 12 Ave,40.644367,-73.984276,0,Brooklyn0
1145,265,Brooklyn,Clinton St & Tillary St,40.696233,-73.991218,0,Brooklyn0
1146,266,Brooklyn,Central Ave & Woodbine St,40.69296,-73.91605,1,Brooklyn1
1147,268,Brooklyn,Broadway & Furman Ave,40.68139,-73.90756,1,Brooklyn1
1148,270,Brooklyn,Dean St & Hoyt St,40.6864442,-73.987591,0,Brooklyn0
1149,274,Brooklyn,Carroll St & Columbia St,40.683046,-74.003485,0,Brooklyn0
1150,276,Brooklyn,Court St & State St,40.690238,-73.992,0,Brooklyn0
1151,277,Brooklyn,Franklin Ave & Myrtle Ave,40.694546,-73.958013,1,Brooklyn1
1152,278,Brooklyn,Kane St & Clinton St,40.686176,-73.996452,0,Brooklyn0
1153,279,Brooklyn,Prospect Pl & 6 Ave,40.679331,-73.975195,0,Brooklyn0
1154,282,Brooklyn,Kosciuszko St & Nostrand Ave,40.692,-73.95,1,Brooklyn1
1155,283,Brooklyn,23 St & 3 Ave,40.662611,-73.998623,0,Brooklyn0
1156,287,Brooklyn,Atlantic Ave & Fort Greene Pl,40.68382604,-73.976323,0,Brooklyn0
1157,292,Brooklyn,Bushwick Ave & Furman Ave,40.68281,-73.90623,1,Brooklyn1
1158,293,Brooklyn,S Portland Ave & Hanson Pl,40.686,-73.974,0,Brooklyn0
1159,301,Brooklyn,14 St & 5 Ave,40.666287,-73.98895,0,Brooklyn0
1160,302,Brooklyn,Boerum Pl\t& Pacific St,40.688489,-73.99116,0,Brooklyn0
1161,303,Brooklyn,Bergen St & 4 Ave,40.682564,-73.979897,0,Brooklyn0
1162,306,Brooklyn,Morgan Ave & Maspeth Ave,40.716657,-73.935,1,Brooklyn1
1163,308,Brooklyn,16th St & 4th Ave,40.666197,-73.992466,0,Brooklyn0
1164,310,Brooklyn,53 St & 4 Ave,40.644862,-74.014531,0,Brooklyn0
1165,312,Brooklyn,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,1,Brooklyn1
1166,316,Brooklyn,Carlton Ave & Park Ave,40.69580705,-73.973555,0,Brooklyn0
1167,317,Brooklyn,Underhill Ave & Pacific St,40.680484,-73.964679,0,Brooklyn0
1168,319,Brooklyn,McGuinness Blvd & Eagle St,40.737,-73.953,1,Brooklyn1
1169,320,Brooklyn,Jackson St & Leonard St,40.71638,-73.947,1,Brooklyn1
1170,325,Brooklyn,42 St & 1 Ave,40.654798,-74.014372,0,Brooklyn0
1171,330,Brooklyn,Roebling St & N 4 St,40.71469,-73.95739,1,Brooklyn1
1172,332,Brooklyn,Plaza St East & Flatbush Ave,40.673134,-73.969106,0,Brooklyn0
1173,337,Brooklyn,Clermont Ave & Park Ave,40.695734,-73.971296,0,Brooklyn0
1174,348,Brooklyn,Jefferson St & Cypress Ave,40.71,-73.92157,1,Brooklyn1
1175,349,Brooklyn,Graham Ave & Withers St,40.7169811,-73.944859,1,Brooklyn1
1176,358,Brooklyn,Caton Ave & E 7 St,40.647718,-73.973663,0,Brooklyn0
1177,367,Brooklyn,Church Ave & Story St,40.642031,-73.981073,0,Brooklyn0
1178,368,Brooklyn,Albany Ave & Fulton St,40.680011,-73.938475,1,Brooklyn1
1179,370,Brooklyn,Jay St & Tech Pl,40.695065,-73.987167,0,Brooklyn0
1180,374,Brooklyn,Clinton St & Joralemon St,40.69239502,-73.992,0,Brooklyn0
1181,375,Brooklyn,5 Ave & 37 St,40.652657,-74.002356,0,Brooklyn0
1182,379,Brooklyn,Irving Ave & Harman St,40.70108,-73.9179,1,Brooklyn1
1183,380,Brooklyn,Prospect Park W & 20 St,40.656633,-73.983864,0,Brooklyn0
1184,381,Brooklyn,Graham Ave & Conselyea St,40.716,-73.944,1,Brooklyn1
1185,382,Brooklyn,Bedford Ave & Nassau Ave,40.723117,-73.952123,1,Brooklyn1
1186,387,Brooklyn,S 5 Pl & S 5 St,40.710451,-73.960876,1,Brooklyn1
1187,393,Brooklyn,N 12 St & Bedford Ave,40.722,-73.954847,1,Brooklyn1
1188,400,Brooklyn,Knickerbocker Ave & Halsey St,40.693,-73.90824,1,Brooklyn1
1189,404,Brooklyn,3 St & 7 Ave,40.670384,-73.978396,0,Brooklyn0
1190,410,Brooklyn,55 St & 5 Ave,40.642408,-74.013318,0,Brooklyn0
1191,415,Brooklyn,Montgomery St & Franklin Ave,40.666439,-73.960556,0,Brooklyn0
1192,416,Brooklyn,Nassau St & Navy St,40.698399,-73.980689,0,Brooklyn0
1193,417,Brooklyn,Wythe Ave & Metropolitan Ave,40.716887,-73.962,1,Brooklyn1
1194,422,Brooklyn,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,0,Brooklyn0
1195,436,Brooklyn,Myrtle Ave & Lewis Ave,40.69682,-73.937569,1,Brooklyn1
1196,437,Brooklyn,E 3 St & Church Ave,40.643817,-73.977433,0,Brooklyn0
1197,439,Brooklyn,Union St & 4 Ave,40.6772744,-73.98282,0,Brooklyn0
1198,440,Brooklyn,Halsey St & Broadway,40.686,-73.91564,1,Brooklyn1
1199,453,Brooklyn,7 Ave & Park Pl,40.677615,-73.973242,0,Brooklyn0
1200,455,Brooklyn,Butler St & Court St,40.6849894,-73.994403,0,Brooklyn0
1201,460,Brooklyn,Halsey St & Tompkins Ave,40.683,-73.944,1,Brooklyn1
1202,461,Brooklyn,Wolcott St & Dwight St,40.6753274,-74.010069,0,Brooklyn0
1203,471,Brooklyn,Bedford Ave & Montgomery St,40.665816,-73.956934,0,Brooklyn0
1204,475,Brooklyn,Central Ave & Weirfield St,40.69055,-73.91181,1,Brooklyn1
1205,477,Brooklyn,11 Ave & Prospect Ave,40.65629,-73.977335,0,Brooklyn0
1206,478,Brooklyn,57 St & 4 Ave,40.642622,-74.016866,0,Brooklyn0
1207,481,Brooklyn,Greenwood Ave & E 4 St,40.650739,-73.977739,0,Brooklyn0
1208,482,Brooklyn,3 St & Hoyt St,40.677729,-73.993641,0,Brooklyn0
1209,484,Brooklyn,Bayard St & Leonard St,40.719156,-73.948853,1,Brooklyn1
1210,486,Brooklyn,Berkeley Pl & 7 Ave,40.675147,-73.974,0,Brooklyn0
1211,487,Brooklyn,Bay St & Court St,40.671409,-74.001328,0,Brooklyn0
1212,488,Brooklyn,41 St & 3 Ave,40.652512,-74.008906,0,Brooklyn0
1213,490,Brooklyn,Monroe St & Classon Ave,40.6845683,-73.95881,1,Brooklyn1
1214,492,Brooklyn,India St & West St,40.731814,-73.959,1,Brooklyn1
1215,497,Brooklyn,E 8 St & Caton Ave,40.648055,-73.972432,0,Brooklyn0
1216,499,Brooklyn,Fulton St & Adams St,40.692418,-73.989494,0,Brooklyn0
1217,501,Brooklyn,Pearl St & Anchorage Pl,40.70281858,-73.98765762,0,Brooklyn0
1218,505,Brooklyn,Court St & Nelson St,40.676395,-73.998698,0,Brooklyn0
1219,506,Brooklyn,21 St & 4 Ave,40.662584,-73.995554,0,Brooklyn0
1220,510,Brooklyn,West Drive & Prospect Park West,40.662,-73.979452,0,Brooklyn0
1221,516,Brooklyn,Fulton St & Utica Ave,40.679427,-73.929891,1,Brooklyn1
1222,519,Brooklyn,Metropolitan Ave & Meeker Ave,40.71413311,-73.952343,1,Brooklyn1
1223,522,Brooklyn,Humboldt St & Varet St,40.7031724,-73.940636,1,Brooklyn1
1224,526,Brooklyn,Prospect Ave & Vanderbilt St,40.653368,-73.976291,0,Brooklyn0
1225,532,Brooklyn,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,1,Brooklyn1
1226,533,Brooklyn,Banker St & Meserole Ave,40.72606,-73.95621,1,Brooklyn1
1227,535,Brooklyn,Front St & Washington St,40.702551,-73.989402,0,Brooklyn0
1228,537,Brooklyn,52 St & 6 Ave,40.642703,-74.009441,0,Brooklyn0
1229,545,Brooklyn,44 St & 6 Ave,40.647105,-74.004483,0,Brooklyn0
1230,549,Brooklyn,Emerson Pl & Myrtle Ave,40.695,-73.962,1,Brooklyn1
1231,550,Brooklyn,Greenpoint Ave & Manhattan Ave,40.731,-73.953,1,Brooklyn1
1232,552,Brooklyn,Stagg St & Union Ave,40.71,-73.95,1,Brooklyn1
1233,553,Brooklyn,Morgan Ave & Lombardy St,40.72226,-73.93889,1,Brooklyn1
1234,557,Brooklyn,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,1,Brooklyn1
1235,560,Brooklyn,4 Ave & 17 St,40.665507,-73.993037,0,Brooklyn0
1236,561,Brooklyn,Bond St & Fulton St,40.689622,-73.983042,0,Brooklyn0
1237,564,Brooklyn,Leonard St & Boerum St,40.707,-73.946445,1,Brooklyn1
1238,570,Brooklyn,Irving Ave & Palmetto St,40.698,-73.9127,1,Brooklyn1
1239,575,Brooklyn,65 St & 2 Ave,40.640493,-74.02564,0,Brooklyn0
1240,577,Brooklyn,6 Ave & 21 St,40.66016,-73.990974,0,Brooklyn0
1241,583,Brooklyn,Pioneer St & Van Brunt St,40.679043,-74.011169,0,Brooklyn0
1242,589,Brooklyn,Driggs Ave & N Henry St,40.72325,-73.94308,1,Brooklyn1
1243,601,Brooklyn,Washington Park,40.6917823,-73.973729,0,Brooklyn0
1244,605,Brooklyn,Greene Av & Myrtle Av,40.698568,-73.918877,1,Brooklyn1
1245,613,Brooklyn,Kosciuszko St & Tompkins Ave,40.692,-73.944,1,Brooklyn1
1246,614,Brooklyn,Central Ave & Flushing Ave,40.702831,-73.9333,1,Brooklyn1
1247,619,Brooklyn,Columbia St & Degraw St,40.68593,-74.002423,0,Brooklyn0
1248,620,Brooklyn,3 St & Prospect Park West,40.668132,-73.973638,0,Brooklyn0
1249,621,Brooklyn,Wyckoff Av & Jefferson St,40.707,-73.923,1,Brooklyn1
1250,623,Brooklyn,Lewis Ave & Decatur St,40.68146,-73.934903,1,Brooklyn1
1251,624,Brooklyn,2 Ave & 32 St,40.659176,-74.006584,0,Brooklyn0
1252,625,Brooklyn,Wyckoff Av & Stanhope St,40.704,-73.917,1,Brooklyn1
1253,631,Brooklyn,Hicks St & Montague St,40.69512845,-73.99595,0,Brooklyn0
1254,633,Brooklyn,Cypress Ave & Palmetto St,40.701573,-73.908762,1,Brooklyn1
1255,638,Brooklyn,Willoughby Ave & Myrtle Ave [temporarily removed],40.69757,-73.93098,1,Brooklyn1
1256,639,Brooklyn,Carroll St & Franklin Ave,40.6679411,-73.9588,0,Brooklyn0
1257,640,Brooklyn,Duffield St & Willoughby St,40.692216,-73.983,0,Brooklyn0
1258,642,Brooklyn,Plaza St West & Flatbush Ave,40.675021,-73.971114,0,Brooklyn0
1259,649,Brooklyn,Willoughby Ave & Tompkins Ave,40.69425403,-73.946269,1,Brooklyn1
1260,656,Brooklyn,14 St & 7 Ave,40.663779,-73.983968,0,Brooklyn0
1261,661,Brooklyn,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,0,Brooklyn0
1262,665,Brooklyn,Union St & Bedford Ave,40.6691783,-73.955416,0,Brooklyn0
1263,668,Brooklyn,Front St & Jay St,40.702461,-73.986842,0,Brooklyn0
1264,672,Brooklyn,Pacific St & Nevins St,40.686,-73.983,0,Brooklyn0
1265,674,Brooklyn,52 St & 1 Ave,40.649292,-74.020105,0,Brooklyn0
1266,678,Brooklyn,Sullivan Pl & Bedford Ave,40.664241,-73.957468,0,Brooklyn0
1267,680,Brooklyn,Putnam Ave & Nostrand Ave,40.68402,-73.94977,1,Brooklyn1
1268,681,Brooklyn,White St & Moore St,40.704508,-73.9351,1,Brooklyn1
1269,682,Brooklyn,President St & 4 Ave,40.676757,-73.983262,0,Brooklyn0
1270,684,Brooklyn,Cedar St & Myrtle Ave,40.697842,-73.926241,1,Brooklyn1
1271,685,Brooklyn,Menahan St & Central Ave,40.69543,-73.9196,1,Brooklyn1
1272,690,Brooklyn,Smith St & 9 St,40.674696,-73.997857,0,Brooklyn0
1273,691,Brooklyn,Lafayette Ave & Classon Ave,40.68900443,-73.959,1,Brooklyn1
1274,694,Brooklyn,10 St & 7 Ave,40.666208,-73.981998,0,Brooklyn0
1275,696,Brooklyn,34 St & 5 Ave,40.654098,-74.001131,0,Brooklyn0
1276,698,Brooklyn,1 St & 6 Ave,40.672784,-73.979826,0,Brooklyn0
1277,702,Brooklyn,Willoughby Ave & Walworth St,40.69331716,-73.953819,1,Brooklyn1
1278,705,Brooklyn,Willoughby Ave & Hall St,40.69196035,-73.965368,1,Brooklyn1
1279,706,Brooklyn,Fulton St & Grand Ave,40.68223166,-73.9614583,0,Brooklyn0
1280,713,Brooklyn,Richardson St & N Henry St,40.719079,-73.942236,1,Brooklyn1
1281,716,Brooklyn,Division Ave & Marcy Ave,40.70708701,-73.957967,1,Brooklyn1
1282,717,Brooklyn,55 St & 7 Ave,40.639673,-74.008957,0,Brooklyn0
1283,720,Brooklyn,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,1,Brooklyn1
1284,723,Brooklyn,Bushwick Ave & Forrest St,40.70076,-73.93641,1,Brooklyn1
1285,728,Brooklyn,Franklin Ave & Empire Blvd,40.66314,-73.9605695,0,Brooklyn0
1286,730,Brooklyn,Sterling St & Bedford Ave,40.662706,-73.956911,0,Brooklyn0
1287,731,Brooklyn,Crown St & Bedford Ave,40.666563,-73.956741,0,Brooklyn0
