,Borough,startStationName,startStationLatitude,startStationLongitude
835,Manhattan,1 Ave & E 6 St,40.72633,-73.986168
836,Manhattan,W 204 St & Nagle Ave,40.863211,-73.920827
837,Manhattan,Greenwich Ave & 8 Ave,40.739016,-74.002637
838,Manhattan,W 50 St & 9 Ave,40.763605,-73.98918
839,Manhattan,W 49 St & 8 Ave,40.762271999999996,-73.987882
840,Manhattan,10 Ave & W 204 St,40.862638000000004,-73.92005999999999
841,Brooklyn,Park Pl & Franklin Ave,40.67418,-73.95649399999999
842,Brooklyn,Henry St & W 9 St,40.676373999999996,-74.003249
843,Manhattan,Broadway & E 22 St,40.740342999999996,-73.989551
844,Manhattan,Mott St & Prince St,40.722,-73.995
845,Manhattan,E 11 St & 2 Ave,40.73047309,-73.98672378
846,Queens,Myrtle Ave & Linden St,40.69943,-73.91337
847,Manhattan,Fulton St & William St,40.70955958,-74.00653609
848,Brooklyn,Henry St & Atlantic Ave,40.69089272,-73.99612349
849,Manhattan,Convent Ave & W 135 St,40.818215,-73.950988
850,Bronx,Longfellow Ave & E 165 St,40.825322,-73.88772900000001
851,Manhattan,W 113 St & Broadway,40.806,-73.965
852,Manhattan,E 33 St & 1 Ave,40.743226,-73.974497
853,Manhattan,1 Ave & E 18 St,40.733812,-73.980544
854,Manhattan,Broadway & W 38 St,40.752996,-73.987216
855,Brooklyn,Rockaway Ave & Bainbridge St,40.6832,-73.911666
856,Manhattan,1 Ave & E 94 St,40.781721000000005,-73.94594000000001
857,Manhattan,North Moore St & Greenwich St,40.720195000000004,-74.010301
858,Manhattan,W 42 St & 8 Ave,40.75757,-73.990985
859,Brooklyn,Bushwick Ave & Powers St,40.712476,-73.941
860,Manhattan,Amsterdam Ave & W 82 St,40.785247,-73.976673
861,Manhattan,Howard St & Centre St,40.71910537,-73.99973337
862,Brooklyn,S 3 St & Bedford Ave,40.71260486,-73.96264403
863,Brooklyn,Park Pl & Vanderbilt Ave,40.6767,-73.969024
864,Brooklyn,Huron St & Franklin St,40.732659999999996,-73.95826
865,Brooklyn,Central Ave & Melrose St,40.70112,-73.93039
866,Brooklyn,Commerce St & Van Brunt St,40.681211700000006,-74.00860912
867,Brooklyn,Dean St & Franklin Ave,40.677592,-73.955637
868,Manhattan,E 109 St & 3 Ave,40.793296000000005,-73.943208
869,Brooklyn,3 St & 7 Ave,40.670384000000006,-73.978397
870,Brooklyn,Van Brunt St & Wolcott St,40.677343,-74.012751
871,Queens,Shore Blvd & Astoria Park,40.77977,-73.923162
872,Manhattan,W 87 St & Amsterdam Ave,40.78839,-73.9747
873,Brooklyn,Stagg St & Union Ave,40.70877084,-73.95095259
874,Queens,21 St & Queens Plaza North,40.75325964,-73.94335788
875,Manhattan,W 148 St & Amsterdam Ave,40.827075,-73.945909
876,Brooklyn,7 Ave & Park Pl,40.677,-73.97399999999999
877,Manhattan,W 10 St & Washington St,40.733424,-74.008515
878,Manhattan,Seaman Ave & Isham St,40.869899,-73.920763
879,Brooklyn,Henry St & Bay St,40.672506,-74.004947
880,Brooklyn,44 St & 3 Ave,40.651173,-74.01140500000001
881,Brooklyn,Bergen St & Flatbush Ave,40.680945,-73.975673
882,Queens,31 Ave & Steinway St,40.761148,-73.917007
883,Manhattan,Bank St & Hudson St,40.736528,-74.00618
884,Manhattan,E 58 St & 1 Ave (NE Corner),40.758922999999996,-73.962262
885,Manhattan,E 20 St & Park Ave,40.73827428,-73.98751968
886,Manhattan,4 Ave & E 12 St,40.732647,-73.99011
887,Brooklyn,Sterling St & Bedford Ave,40.6627059,-73.9569115
888,Queens,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
889,Bronx,Brook Ave & E 148 St,40.814383,-73.915368
890,Brooklyn,Metropolitan Ave & Meeker Ave,40.714133000000004,-73.952343
891,Manhattan,William St & Pine St,40.707179,-74.008873
892,Brooklyn,Columbia St & Kane St,40.687632,-74.001626
893,Brooklyn,Classon Ave & St Marks Ave,40.676520000000004,-73.959608
894,Queens,Stephen St & Seneca Ave,40.6988,-73.9007
895,Manhattan,W 100 St & Manhattan Ave,40.795,-73.9645
896,Manhattan,St Nicholas Ave & E 134 St,40.816234,-73.948222
897,Manhattan,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
898,Manhattan,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
899,Bronx,E 158 St & Melrose Ave,40.822215,-73.914688
900,Manhattan,E 33 St & 1 Ave,40.743,-73.97399999999999
901,Manhattan,W 63 St & Broadway,40.773,-73.983
902,Manhattan,Broadway & W 25 St,40.742868,-73.989186
903,Brooklyn,Washington Park,40.691782,-73.97373
904,Brooklyn,Prospect Park SW & 10 Ave,40.659945,-73.97750400000001
905,Manhattan,E 97 St & 3 Ave,40.785920000000004,-73.948603
906,Brooklyn,48 St & 5 Ave,40.646351,-74.009271
907,Brooklyn,3 St & Hoyt St,40.677729,-73.993641
908,Manhattan,Canal St & Rutgers St,40.714275,-73.9899
909,Manhattan,1 Ave & E 110 St,40.792327,-73.9383
910,Brooklyn,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323
911,Manhattan,E 118 St & Madison Ave,40.801486,-73.94425
912,Manhattan,Grand St & Elizabeth St,40.718821999999996,-73.99596
913,Manhattan,Allen St & Stanton St,40.722055,-73.989111
914,Manhattan,E 84 St & 1 Ave,40.77565541,-73.95068615
915,Manhattan,Madison St & Montgomery St,40.713126,-73.984844
916,Brooklyn,Bond St & Bergen St,40.6849668,-73.98620772
917,Manhattan,W 51 St & 6 Ave,40.7606597,-73.98042047
918,Brooklyn,59 St & 5 Ave,40.640125,-74.015726
919,Brooklyn,Hope St & Union Ave,40.711673,-73.951413
920,Manhattan,W 106 St & Central Park West,40.798186,-73.96059100000001
921,Brooklyn,Albany Ave & Fulton St,40.680009999999996,-73.938475
922,Manhattan,E 7 St & Avenue A,40.726217,-73.983798
923,Manhattan,W Broadway & Spring St,40.724946,-74.00165799999999
924,Manhattan,Clinton St & Grand St,40.71559509,-73.9870295
925,Brooklyn,Powers St & Olive St,40.713229999999996,-73.93894
926,Brooklyn,Underhill Ave & Pacific St,40.6804836,-73.9646795
927,Brooklyn,Myrtle Ave & St Edwards St,40.692,-73.977
928,Bronx,E 165 St & Jerome Ave,40.83263,-73.925101
929,Brooklyn,Lafayette Ave & Fort Greene Pl,40.686,-73.977
930,Manhattan,Hudson St & Reade St,40.716,-74.01
931,Brooklyn,Greene Ave & Throop Ave,40.689493,-73.942061
932,Manhattan,Central Park West & W 68 St,40.773407,-73.977825
933,Brooklyn,Leonard St & Nassau Ave,40.723957,-73.949844
934,Manhattan,E 88 St & Park Ave,40.78141,-73.955959
935,Manhattan,1 Ave & E 30 St,40.741443,-73.97536
936,Brooklyn,36 St & 3 Ave,40.655716,-74.006664
937,Brooklyn,Kingston Ave & Herkimer St,40.678907,-73.941428
938,Manhattan,Cleveland Pl & Spring St,40.722103999999995,-73.997249
939,Brooklyn,Kane St & Clinton St,40.686175,-73.996452
940,Queens,Crescent St & Broadway,40.763359,-73.928647
941,Brooklyn,Metropolitan Ave & Vandervoort Ave,40.714290000000005,-73.93323000000001
942,Manhattan,E 32 St & Park Ave,40.746,-73.983
943,Bronx,Wales Ave & E 147 St,40.811314,-73.907729
944,Manhattan,Amsterdam Ave & W 183 St,40.84925,-73.93021999999999
945,Manhattan,Lexington Ave & E 24 St,40.74025878,-73.98409214
946,Manhattan,W 42 St & Dyer Ave,40.758,-73.995
947,Manhattan,Amsterdam Ave & W 66 St,40.775999999999996,-73.986
948,Manhattan,E 51 St & 1 Ave,40.754557,-73.965929
949,Manhattan,E 75 St & 3 Ave,40.771128999999995,-73.957722
950,Manhattan,Little West St & 1 Pl,40.705692,-74.01677600000001
951,Queens,Vernon Blvd & 31 Ave,40.769248,-73.93545
952,Brooklyn,Duffield St & Willoughby St,40.692215000000004,-73.984284
953,Brooklyn,St Johns Pl & Washington Ave,40.673722999999995,-73.963161
954,Queens,43 St & 37 Ave,40.750181,-73.91999799999999
955,Manhattan,Stuyvesant Walk & 1 Av Loop,40.7323398,-73.9789838
956,Manhattan,E 2 St & Avenue C,40.720874,-73.980858
957,Brooklyn,Nassau Ave & Newell St,40.724813,-73.947526
958,Brooklyn,Clark St & Henry St,40.69760127,-73.99344559
959,Brooklyn,Wyckoff Av & Stanhope St,40.703545,-73.917775
960,Brooklyn,Carroll St & 6 Ave,40.6740886,-73.9787282
961,Brooklyn,Bushwick Ave & Stagg St,40.709897,-73.94008000000001
962,Manhattan,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
963,Manhattan,Lispenard St & Broadway,40.719,-74.001
964,Manhattan,E 84 St & 1 Ave,40.775655,-73.950686
965,Brooklyn,Lefferts Pl & Franklin Ave,40.680341999999996,-73.955768
966,Brooklyn,Dwight St & Van Dyke St,40.673635,-74.011955
967,Brooklyn,Baltic St & 5 Ave,40.679577,-73.97855
968,Manhattan,W 17 St & 8 Ave,40.741776,-74.001497
969,Manhattan,E 48 St & 3 Ave,40.754601,-73.971878
970,Brooklyn,N 6 St & Bedford Ave,40.717452,-73.95850899999999
971,Brooklyn,Cypress Ave & Palmetto St,40.701572999999996,-73.90876300000001
972,Manhattan,Central Park West & W 85 St,40.78472675,-73.96961715
973,Manhattan,W 37 St & 10 Ave,40.75660359,-73.9979009
974,Brooklyn,Grand Ave & Bergen St,40.678045000000004,-73.962408
975,Bronx,Willow Ave & E 133 St,40.800933,-73.913863
976,Manhattan,W 116 St & Amsterdam Ave,40.806,-73.962
977,Brooklyn,Milton St & Franklin St,40.728,-73.959
978,Brooklyn,3 St & 3 Ave,40.67507,-73.987752
979,Manhattan,W 106 St & Amsterdam Ave,40.800836,-73.966449
980,Manhattan,Harrison St & Hudson St,40.718709999999994,-74.009001
981,Brooklyn,6 Ave & 60 St,40.638196,-74.013821
982,Manhattan,Pier 40 Dock Station,40.72866,-74.01198000000001
983,Manhattan,E 128 St & Madison Ave,40.809,-73.938
984,Manhattan,W 46 St & 11 Ave,40.764,-73.998
985,Manhattan,University Pl & E 14 St,40.734,-73.992
986,Manhattan,Clinton St & Grand St,40.715595,-73.987029
987,Manhattan,Columbia St & Rivington St,40.7174,-73.980166
988,Manhattan,Broadway & W 37 St,40.751726,-73.987535
989,Brooklyn,Clinton St & Joralemon St,40.692395,-73.993379
990,Manhattan,8 Ave & W 52 St,40.763707000000004,-73.985161
991,Manhattan,E 6 St & Avenue D,40.722281,-73.976687
992,Brooklyn,Pioneer St & Van Brunt St,40.679043,-74.011169
993,Brooklyn,Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999
994,Queens,Willoughby Ave & Onderdonk Ave,40.71,-73.917
995,Bronx,Union Ave & E 169 St,40.82995,-73.898802
996,Manhattan,St James Pl & Oliver St,40.713,-73.998
997,Brooklyn,Kent Ave & S 11 St,40.707,-73.968
998,Brooklyn,Park Pl & Vanderbilt Ave,40.677,-73.968
999,Brooklyn,Van Brunt St & Wolcott St,40.677341999999996,-74.01275
1000,Brooklyn,Ft. Hamilton Pkwy & E 2 St,40.648005,-73.979342
1001,Manhattan,W 42 St & Dyer Ave,40.758984000000005,-73.993799
1002,Manhattan,E 47 St & Park Ave,40.755102,-73.974986
1003,Brooklyn,Prospect Pl & 6 Ave,40.67933,-73.975195
1004,Manhattan,Lexington Ave & E 120 St,40.801307,-73.939817
1005,Manhattan,E 68 St & Madison Ave,40.769157,-73.967035
1006,Manhattan,W 20 St & 7 Ave,40.742388,-73.997262
1007,Manhattan,Broadway & W 122 St,40.8120562,-73.9612547
1008,Bronx,Tinton Ave & E 165 St,40.824796,-73.90241999999999
1009,Brooklyn,N 6 St & Bedford Ave,40.716,-73.959
1010,Brooklyn,65 St & 2 Ave,40.640493,-74.02564
1011,Queens,Vernon Blvd & 47 Rd,40.744907,-73.953457
1012,Manhattan,E 109 St & 3 Ave,40.793296999999995,-73.943208
1013,Manhattan,Old Slip & South St,40.703367,-74.007868
1014,Queens,Steinway St & 28 Ave,40.765625,-73.913669
1015,Manhattan,Pearl St & Hanover Square,40.704716999999995,-74.00926
1016,Queens,38 St & Northern Blvd,40.752371999999994,-73.925384
1017,Brooklyn,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
1018,Brooklyn,Clinton Ave & Flushing Ave,40.69794,-73.96986848
1019,Manhattan,E 47 St & 2 Ave,40.75323098,-73.97032517
1020,Brooklyn,Columbia St & Degraw St,40.6859296,-74.00242364
1021,Manhattan,Riverside Dr & W 82 St,40.78720869,-73.98128127
1022,Queens,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
1023,Brooklyn,Henry St & Bay St,40.672505799999996,-74.00494695
1024,Manhattan,W 181 St & Riverside Dr,40.85168,-73.94185999999999
1025,Manhattan,LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231
1026,Manhattan,E 15 St & 3 Ave,40.734,-73.986
1027,Manhattan,Cooper Square & Astor Pl,40.729515,-73.990753
1028,Queens,31 St & Ditmars Blvd,40.776168,-73.910485
1029,Queens,Hazen St & 20 Ave,40.772092,-73.895166
1030,Manhattan,11 Ave & W 41 St,40.7603,-73.99884200000001
1031,Manhattan,Dyckman St & 10 Ave,40.858903999999995,-73.92309300000001
1032,Bronx,Sedgwick Ave & W Tremont Ave,40.853157,-73.918214
1033,Brooklyn,7 St & 3 Ave,40.672603,-73.98983
1034,Manhattan,Reade St & Broadway,40.71450451,-74.00562789
1035,Manhattan,Pearl St & Hanover Square,40.7047177,-74.00926027
1036,Manhattan,Stanton St & Mangin St,40.71782143,-73.97628939
1037,Manhattan,Vesey Pl & River Terrace,40.715337899999994,-74.01658354
1038,Bronx,E 161 St & Park Ave,40.824811,-73.91640699999999
1039,Bronx,E 170 St & Webster Ave_old,40.836103,-73.907199
1040,Brooklyn,Grand Army Plaza & Plaza St West,40.672968,-73.97088000000001
1041,Manhattan,1 Ave & E 30 St,40.741444,-73.97536099999999
1042,Brooklyn,Driggs Ave & N 9 St,40.718169,-73.955201
1043,Brooklyn,Carlton Ave & Dean St,40.680974,-73.971009
1044,Brooklyn,Carroll St & Bond St,40.678611,-73.990372
1045,Brooklyn,41 St & 4 Ave,40.651354,-74.00716800000001
1046,Bronx,Nelson Ave & 167 St,40.836706,-73.926089
1047,Manhattan,1 Ave & E 16 St,40.73221853,-73.98165557
1048,Manhattan,E 55 St & 2 Ave,40.75797322,-73.96603308
1049,Brooklyn,Knickerbocker Ave & Hancock St,40.69385,-73.90974
1050,Manhattan,W 31 St & 7 Ave,40.749156,-73.9916
1051,Brooklyn,12 St & 4 Ave,40.668603000000004,-73.990439
1052,Manhattan,E 5 St & Avenue C,40.722992,-73.979955
1053,Manhattan,E 27 St & Park Ave S,40.742752,-73.984716
1054,Manhattan,Washington Pl & 6 Ave,40.732240999999995,-74.000264
1055,Manhattan,W 107 St & Columbus Ave,40.799756,-73.962112
1056,Brooklyn,Prospect Park W & 20 St,40.656633,-73.983864
1057,Queens,21 St & 43 Ave,40.750525,-73.945948
1058,Brooklyn,Schermerhorn St & Bond St,40.688417,-73.98451700000001
1059,Manhattan,8 Ave & W 33 St,40.751999999999995,-73.995
1060,Queens,Vernon Blvd & 10 St,40.7671863,-73.9373554
1061,Manhattan,Lexington Ave & E 26 St [temporarily removed],40.741459000000006,-73.983293
1062,Manhattan,6 Ave & Broome St,40.725,-74.00399999999999
1063,Manhattan,St James Pl & Pearl St,40.71,-74.001
1064,Queens,5 St & 51 Ave,40.742373,-73.9566
1065,Brooklyn,1 Pl & Clinton St,40.680959,-73.999057
1066,Manhattan,Little West St & 1 Pl,40.705693,-74.016777
1067,Manhattan,Barrow St & Hudson St,40.731724,-74.006744
1068,Manhattan,Mercer St & Spring St,40.723627,-73.999496
1069,Brooklyn,N 12 St & Bedford Ave,40.720797999999995,-73.954847
1070,Manhattan,Amsterdam Ave & W 66 St,40.774667,-73.984706
1071,Brooklyn,Fulton St & Adams St,40.692417999999996,-73.98949499999999
1072,Manhattan,W 49 St & 8 Ave,40.76227205,-73.98788205
1073,Manhattan,West St & Liberty St,40.711444,-74.014847
1074,Manhattan,W 63 St & Broadway,40.77163851,-73.98261428
1075,Brooklyn,Waterbury St & Stagg St,40.710190000000004,-73.93734
1076,Bronx,Gerard Ave & E 164 St,40.830262,-73.92339100000001
1077,Brooklyn,State St & Smith St,40.689,-73.98899999999999
1078,Brooklyn,Pioneer St & Richards St,40.677774,-74.009461
1079,Brooklyn,Adelphi St & Myrtle Ave,40.693082000000004,-73.971789
1080,Manhattan,E 89 St & York Ave,40.777945,-73.94604100000001
1081,Manhattan,6 Ave & W 33 St,40.749012,-73.988483
1082,Manhattan,Norfolk St & Broome St,40.7172274,-73.98802084
1083,Manhattan,E 109 St & 3 Ave,40.79329668,-73.9432083
1084,Bronx,College Ave & E 170 St,40.837576,-73.910489
1085,Bronx,Hunts Point Ave & Bryant Ave,40.813990999999994,-73.8855
1086,Manhattan,Frederick Douglass Blvd & W 112 St,40.803000000000004,-73.956
1087,Brooklyn,Nassau Ave & Russell St,40.725,-73.944
1088,Queens,20 Ave & 48 St,40.772899,-73.896849
1089,Manhattan,W 89 St & Columbus Ave,40.788221,-73.970416
1090,Manhattan,W 24 St & 7 Ave,40.74487634,-73.99529885
1091,Brooklyn,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
1092,Brooklyn,India St & Manhattan Ave,40.73232194,-73.9550858
1093,Queens,27 Ave & 3 St,40.77485,-73.9342
1094,Queens,Cypress Ave & George St,40.69812,-73.90271
1095,Bronx,Southern Blvd & Tiffany St,40.818185,-73.894143
1096,Bronx,Goble Pl & Macombs Rd,40.844075,-73.91725600000001
1097,Bronx,E 153 St & E 157 St,40.826677000000004,-73.929327
1098,Manhattan,W 35 St & Dyer Ave,40.754690999999994,-73.997401
1099,Manhattan,W 89 St & Columbus Ave,40.788221,-73.970415
1100,Manhattan,Hudson St & Reade St,40.71625,-74.009105
1101,Manhattan,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999
1102,Manhattan,E 118 St & Madison Ave,40.801486600000004,-73.9442507
1103,Brooklyn,Prospect Pl & 6 Ave,40.6793307,-73.97519523
1104,Brooklyn,Central Ave & Decatur St,40.6882,-73.90798000000001
1105,Manhattan,E 45 St & 3 Ave,40.75255434,-73.97282625
1106,Manhattan,W 67 St & Broadway,40.77492513,-73.98266566
1107,Manhattan,E 128 St & 3 Ave,40.805631,-73.934077
1108,Manhattan,Lenox Ave & W 146 St,40.821111,-73.935971
1109,Bronx,Gerard Ave & E 146 St,40.817755,-73.92965
1110,Manhattan,South End Ave & Liberty St,40.711512,-74.01575600000001
1111,Manhattan,Front St & Washington St,40.704,-73.98899999999999
1112,Manhattan,Centre St & Worth St,40.714948,-74.002344
1113,Manhattan,Washington Pl & Broadway,40.729039,-73.994046
1114,Queens,46 St & 28 Ave,40.763328,-73.90878199999999
1115,Manhattan,W 42 St & Dyer Ave,40.758984999999996,-73.9938
1116,Brooklyn,Smith St & 9 St,40.674695,-73.997857
1117,Manhattan,Morningside Ave & W 123 St,40.81,-73.955151
1118,Bronx,Andrews Ave S & W 179 St,40.855156,-73.91278
1119,Manhattan,E 82 St & East End Ave,40.772459999999995,-73.94682
1120,Manhattan,3 Ave & E 72 St,40.769943,-73.960607
1121,Queens,31 St & Broadway,40.761584,-73.925921
1122,Queens,Broadway & 12 St,40.7668,-73.93477740000002
1123,Manhattan,E 43 St & 2 Ave,40.75022392,-73.97121414
1124,Queens,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001
1125,Manhattan,E 24 St & Park Ave S,40.74,-73.986
1126,Queens,34 Ave & 21 St,40.762813,-73.934286
1127,Manhattan,E 9 St & 5 Ave,40.732758000000004,-73.995816
1128,Queens,Vernon Blvd & 10 St,40.767185999999995,-73.93735500000001
1129,Manhattan,West End Ave & W 107 St,40.802116999999996,-73.96818
1130,Manhattan,E 85 St & 3 Ave,40.778012,-73.954071
1131,Manhattan,Mercer St & Bleecker St,40.727063,-73.99662099999999
1132,Brooklyn,Kent Ave & N 7 St,40.720368,-73.961651
1133,Brooklyn,45 St & 4 Ave,40.649145000000004,-74.009486
1134,Manhattan,E 47 St & 1 Ave,40.752069,-73.967844
1135,Queens,Ditmars Blvd & 76 St,40.768442,-73.89353100000001
1136,Brooklyn,Warren St & Smith St,40.685424,-73.991277
1137,Brooklyn,Lafayette Ave & Classon Ave,40.689004,-73.960239
1138,Bronx,Seneca Ave & Irvine St,40.818726,-73.888625
1139,Manhattan,1 Ave & E 62 St,40.761227399999996,-73.96094022
1140,Queens,27 Ave & 9 St,40.7739825,-73.93091340000001
1141,Brooklyn,Morgan Ave & Lombardy St,40.72226,-73.93889
1142,Manhattan,W 4 St & 7 Ave S,40.734,-74.00399999999999
1143,Bronx,E 171 St & Webster Ave,40.838378999999996,-73.905838
1144,Manhattan,E 89 St & York Ave,40.779,-73.947
1145,Brooklyn,Sterling Pl & Bedford Ave,40.674,-73.953
1146,Brooklyn,N 8 St & Driggs Ave,40.71774592,-73.95600096
1147,Bronx,E Tremont Ave & E 176 St,40.847798,-73.901883
1148,Manhattan,Fulton St & William St,40.709559999999996,-74.006536
1149,Brooklyn,Sullivan Pl & Franklin Ave,40.664079,-73.960251
1150,Brooklyn,Court St & Nelson St,40.676394,-73.998698
1151,Manhattan,E 110 St & Madison Ave,40.796153000000004,-73.94782099999999
1152,Brooklyn,4 Ave & 9 St,40.670514000000004,-73.988766
1153,Manhattan,5 Ave & E 93 St,40.785785,-73.957481
1154,Brooklyn,Stagg St & Union Ave,40.708771,-73.950953
1155,Brooklyn,Central Ave & Woodbine St,40.69296,-73.91605
1156,Brooklyn,6 St & 7 Ave,40.668662700000006,-73.97988067
1157,Bronx,St. Ann's Ave & E 144 St,40.811112,-73.914932
1158,Queens,Madison St & Woodward Ave,40.70408,-73.90408000000001
1159,Bronx,E 134 St & Walnut Ave,40.800425,-73.911034
1160,Queens,35 St & 34 Ave,40.758,-73.923
1161,Manhattan,Frederick Douglass Blvd & W 145 St,40.823060999999996,-73.941928
1162,Bronx,Southern Blvd & E 175 St,40.839335,-73.886445
1163,Bronx,Grand Ave & W 181 St,40.856302,-73.907302
1164,Brooklyn,Berry St & N 8 St,40.71901,-73.958525
1165,Bronx,Anthony Ave & E 175 St,40.846465,-73.903869
1166,Manhattan,Broadway & W 185 St,40.852538,-73.93441
1167,Brooklyn,Richards St & Delavan St,40.679433,-74.00785
1168,Manhattan,North Moore St & Greenwich St,40.720195000000004,-74.0103
1169,Brooklyn,DeKalb Ave & Franklin Ave,40.690647999999996,-73.957461
1170,Manhattan,E 53 St & 3 Ave,40.757632,-73.969305
1171,Bronx,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717
1172,Bronx,University Ave & W 168 St,40.838706,-73.92703399999999
1173,Brooklyn,Carlton Ave & Flushing Ave,40.698,-73.97399999999999
1174,Manhattan,Broad St & Bridge St,40.704,-74.013
1175,Manhattan,University Pl & E 8 St,40.731437,-73.99490300000001
1176,Queens,34 Ave & 13 St,40.763875,-73.936484
1177,Manhattan,Central Park W & W 97 St,40.792495,-73.964171
1178,Manhattan,Spruce St & Gold St,40.710322999999995,-74.004322
1179,Manhattan,Riverside Dr & W 104 St,40.801343,-73.97114499999999
1180,Bronx,W Tremont Ave & Grand Ave,40.850035999999996,-73.912785
1181,Brooklyn,Bridge St & Water St,40.702969,-73.984691
1182,Brooklyn,Henry St & W 9 St,40.676373999999996,-74.00325
1183,Manhattan,5 Ave & E 63 St,40.766999999999996,-73.971
1184,Brooklyn,Concord St & Bridge St,40.69766564,-73.98476437
1185,Manhattan,Lexington Ave & E 120 St,40.8013066,-73.93981670000001
1186,Queens,28 Ave & 35 St,40.7671,-73.9169858
1187,Manhattan,W 52 St & 11 Ave,40.76727216,-73.99392888
1188,Queens,28 St & 36 Ave,40.757186,-73.93271899999999
1189,Bronx,E 135 St & St Ann's Ave,40.805089,-73.91888900000001
1190,Manhattan,5 Ave & E 103 St,40.791,-73.953
1191,Bronx,St. Ann's Ave & E 144 St,40.812,-73.914
1192,Manhattan,E 16 St & Irving Pl,40.734,-73.98899999999999
1193,Manhattan,W 44 St & 5 Ave,40.755002000000005,-73.980144
1194,Manhattan,Carmine St & 6 Ave,40.730385999999996,-74.00215
1195,Manhattan,W 37 St & 10 Ave,40.756603000000005,-73.9979
1196,Brooklyn,42 St & 1 Ave,40.654798,-74.014372
1197,Bronx,Sherman Ave & E 166 St,40.831305,-73.917447
1198,Bronx,Southern Blvd & E 142 St,40.807347,-73.908098
1199,Manhattan,Broadway & W 36 St,40.750977,-73.987654
1200,Brooklyn,3 Ave & Wakeman Pl,40.638246,-74.024714
1201,Manhattan,Dyckman St & 10 Ave,40.858903999999995,-73.92309399999999
1202,Manhattan,E 12 St & Ave C,40.727243,-73.976831
1203,Manhattan,E 23 St & 1 Ave,40.736502,-73.97809472
1204,Queens,44 Dr & Jackson Ave,40.74718234,-73.9432635
1205,Brooklyn,Douglass St & 3 Ave,40.6802133,-73.98432695
1206,Brooklyn,Railroad Ave & Kay Ave,40.70531194,-73.97100056
1207,Manhattan,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
1208,Bronx,Willis Ave & E 137 St,40.809,-73.923
1209,Manhattan,Amsterdam Ave & W 152 St,40.829522999999995,-73.94427900000001
1210,Brooklyn,Wythe Ave & Metropolitan Ave,40.716,-73.962
1211,Manhattan,Christopher St & Greenwich St,40.732915999999996,-74.007114
1212,Manhattan,Thompson St & Bleecker St,40.728401,-73.999688
1213,Brooklyn,3 St & Hoyt St,40.677728,-73.993641
1214,Brooklyn,19 St & 8 Ave,40.658489,-73.985543
1215,Brooklyn,29 St & 5 Ave,40.656985999999996,-73.998194
1216,Brooklyn,Washington Ave & Greene Ave,40.6865,-73.965633
1217,Manhattan,E 2 St & Avenue C,40.720873,-73.980857
1218,Queens,25 Ave & 41 St,40.767666,-73.910963
1219,Brooklyn,Broadway & Whipple St,40.701665999999996,-73.94373
1220,Queens,Flushing Ave & Woodward Ave,40.71246,-73.91873000000001
1221,Manhattan,Bayard St & Baxter St,40.71602118,-73.99974372
1222,Brooklyn,Front St & Gold St,40.70224,-73.982578
1223,Brooklyn,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
1224,Manhattan,Central Park West & W 85 St,40.78476,-73.969862
1225,Bronx,Freeman St & Southern Blvd,40.830051,-73.892103
1226,Manhattan,Old Slip & Front St,40.703799200000006,-74.00838676
1227,Manhattan,Lexington Ave & E 26 St,40.74,-73.983
1228,Manhattan,W 169 St & Fort Washington Ave,40.842842,-73.942125
1229,Queens,Ditmars Blvd & 73 St,40.76817,-73.896293
1230,Queens,20 Ave & Shore Blvd,40.785994,-73.915098
1231,Bronx,3 Ave & E 174 St - Bathgate Vaccination Site,40.842240000000004,-73.8985
1232,Queens,19 St & 24 Ave,40.777454999999996,-73.92254
1233,Brooklyn,Prospect Park West & 8 St,40.665147,-73.976376
1234,Queens,Vernon Blvd & 50 Ave,40.742327,-73.95411700000001
1235,Manhattan,E 76 St & Park Ave,40.773763,-73.962221
1236,Queens,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534
1237,Brooklyn,Underhill Ave & Pacific St,40.680484,-73.96468
1238,Manhattan,Columbus Ave & W 103 St,40.796934,-73.964341
1239,Manhattan,2 Ave & E 96 St,40.7839636,-73.94716729999999
1240,Brooklyn,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609
1241,Queens,37 Ave & 35 St,40.7531106,-73.9279917
1242,Brooklyn,McKibbin St & Manhattan Ave,40.705109,-73.944073
1243,Manhattan,Fulton St & William St,40.709559000000006,-74.006536
1244,Brooklyn,Montrose Ave & Bushwick Ave,40.707677000000004,-73.940161
